SHS100X100X7.1,20.30,0.1000,0.1000,0.0071,0.00258000,0.00000367,0.00007340,0.00008920,0.03770000,0.00000367,0.00007340,0.00008920,0.03770000,0.00000589,0.00000000
SHS100X100X8,22.60,0.1000,0.1000,0.0080,0.00288000,0.00000400,0.00007990,0.00009820,0.03730000,0.00000400,0.00007990,0.00009820,0.03730000,0.00000646,0.00000000
SHS100X100X8.8,24.50,0.1000,0.1000,0.0088,0.00313000,0.00000426,0.00008520,0.00010600,0.03690000,0.00000426,0.00008520,0.00010600,0.03690000,0.00000694,0.00000000
SHS100X100X10,27.40,0.1000,0.1000,0.0100,0.00349000,0.00000462,0.00009240,0.00011600,0.03640000,0.00000462,0.00009240,0.00011600,0.03640000,0.00000761,0.00000000
SHS100X100X12.5,33.00,0.1000,0.1000,0.0125,0.00421000,0.00000522,0.00010400,0.00013500,0.03520000,0.00000522,0.00010400,0.00013500,0.03520000,0.00000879,0.00000000
SHS120X120X4,14.40,0.1200,0.1200,0.0040,0.00184000,0.00000410,0.00006840,0.00007970,0.04720000,0.00000410,0.00006840,0.00007970,0.04720000,0.00000635,0.00000000
SHS120X120X5,17.80,0.1200,0.1200,0.0050,0.00227000,0.00000498,0.00008300,0.00009760,0.04680000,0.00000498,0.00008300,0.00009760,0.04680000,0.00000777,0.00000000
SHS120X120X6.3,22.20,0.1200,0.1200,0.0063,0.00282000,0.00000603,0.00010000,0.00012000,0.04620000,0.00000603,0.00010000,0.00012000,0.04620000,0.00000950,0.00000000
SHS120X120X7.1,24.70,0.1200,0.1200,0.0071,0.00315000,0.00000663,0.00011000,0.00013300,0.04590000,0.00000663,0.00011000,0.00013300,0.04590000,0.00001050,0.00000000
SHS120X120X8,27.60,0.1200,0.1200,0.0080,0.00352000,0.00000726,0.00012100,0.00014600,0.04550000,0.00000726,0.00012100,0.00014600,0.04550000,0.00001160,0.00000000
SHS120X120X8.8,30.10,0.1200,0.1200,0.0088,0.00383000,0.00000779,0.00013000,0.00015800,0.04510000,0.00000779,0.00013000,0.00015800,0.04510000,0.00001250,0.00000000
SHS120X120X10,33.70,0.1200,0.1200,0.0100,0.00429000,0.00000852,0.00014200,0.00017500,0.04460000,0.00000852,0.00014200,0.00017500,0.04460000,0.00001380,0.00000000
SHS120X120X12.5,40.90,0.1200,0.1200,0.0125,0.00521000,0.00000982,0.00016400,0.00020700,0.04340000,0.00000982,0.00016400,0.00020700,0.04340000,0.00001620,0.00000000
SHS140X140X5,21.00,0.1400,0.1400,0.0050,0.00267000,0.00000807,0.00011500,0.00013500,0.05500000,0.00000807,0.00011500,0.00013500,0.05500000,0.00001250,0.00000000
SHS140X140X6.3,26.10,0.1400,0.1400,0.0063,0.00333000,0.00000984,0.00014100,0.00016600,0.05440000,0.00000984,0.00014100,0.00016600,0.05440000,0.00001540,0.00000000
SHS140X140X7.1,29.20,0.1400,0.1400,0.0071,0.00372000,0.00001090,0.00015500,0.00018400,0.05400000,0.00001090,0.00015500,0.00018400,0.05400000,0.00001710,0.00000000
SHS140X140X8,32.60,0.1400,0.1400,0.0080,0.00416000,0.00001200,0.00017100,0.00020400,0.05360000,0.00001200,0.00017100,0.00020400,0.05360000,0.00001890,0.00000000
SHS140X140X8.8,35.60,0.1400,0.1400,0.0088,0.00454000,0.00001290,0.00018400,0.00022100,0.05330000,0.00001290,0.00018400,0.00022100,0.05330000,0.00002050,0.00000000
SHS140X140X10,40.00,0.1400,0.1400,0.0100,0.00509000,0.00001420,0.00020200,0.00024600,0.05270000,0.00001420,0.00020200,0.00024600,0.05270000,0.00002270,0.00000000
SHS140X140X12.5,48.70,0.1400,0.1400,0.0125,0.00621000,0.00001650,0.00023600,0.00029300,0.05160000,0.00001650,0.00023600,0.00029300,0.05160000,0.00002700,0.00000000
SHS150X150X5,22.60,0.1500,0.1500,0.0050,0.00287000,0.00001000,0.00013400,0.00015600,0.05900000,0.00001000,0.00013400,0.00015600,0.05900000,0.00001550,0.00000000
SHS150X150X6.3,28.10,0.1500,0.1500,0.0063,0.00358000,0.00001220,0.00016300,0.00019200,0.05850000,0.00001220,0.00016300,0.00019200,0.05850000,0.00001910,0.00000000
SHS150X150X7.1,31.40,0.1500,0.1500,0.0071,0.00400000,0.00001350,0.00018000,0.00021300,0.05810000,0.00001350,0.00018000,0.00021300,0.05810000,0.00002120,0.00000000
SHS150X150X8,35.10,0.1500,0.1500,0.0080,0.00448000,0.00001490,0.00019900,0.00023700,0.05770000,0.00001490,0.00019900,0.00023700,0.05770000,0.00002350,0.00000000
SHS150X150X8.8,38.40,0.1500,0.1500,0.0088,0.00489000,0.00001610,0.00021400,0.00025700,0.05740000,0.00001610,0.00021400,0.00025700,0.05740000,0.00002550,0.00000000
SHS150X150X10,43.10,0.1500,0.1500,0.0100,0.00549000,0.00001770,0.00023600,0.00028600,0.05680000,0.00001770,0.00023600,0.00028600,0.05680000,0.00002830,0.00000000
SHS150X150X12.5,52.70,0.1500,0.1500,0.0125,0.00671000,0.00002080,0.00027700,0.00034200,0.05570000,0.00002080,0.00027700,0.00034200,0.05570000,0.00003380,0.00000000
SHS150X150X14.2,58.90,0.1500,0.1500,0.0142,0.00750000,0.00002260,0.00030200,0.00037700,0.05490000,0.00002260,0.00030200,0.00037700,0.05490000,0.00003710,0.00000000
SHS150X150X16,65.20,0.1500,0.1500,0.0160,0.00830000,0.00002430,0.00032400,0.00041100,0.05410000,0.00002430,0.00032400,0.00041100,0.05410000,0.00004030,0.00000000
SHS160X160X5,24.10,0.1600,0.1600,0.0050,0.00307000,0.00001230,0.00015300,0.00017800,0.06310000,0.00001230,0.00015300,0.00017800,0.06310000,0.00001890,0.00000000
SHS160X160X6.3,30.10,0.1600,0.1600,0.0063,0.00383000,0.00001500,0.00018700,0.00022000,0.06260000,0.00001500,0.00018700,0.00022000,0.06260000,0.00002330,0.00000000
SHS160X160X7.1,33.70,0.1600,0.1600,0.0071,0.00429000,0.00001660,0.00020700,0.00024500,0.06220000,0.00001660,0.00020700,0.00024500,0.06220000,0.00002600,0.00000000
SHS160X160X8,37.60,0.1600,0.1600,0.0080,0.00480000,0.00001830,0.00022900,0.00027200,0.06180000,0.00001830,0.00022900,0.00027200,0.06180000,0.00002880,0.00000000
SHS160X160X8.8,41.10,0.1600,0.1600,0.0088,0.00524000,0.00001980,0.00024700,0.00029500,0.06140000,0.00001980,0.00024700,0.00029500,0.06140000,0.00003130,0.00000000
SHS160X160X10,46.30,0.1600,0.1600,0.0100,0.00589000,0.00002190,0.00027300,0.00032900,0.06090000,0.00002190,0.00027300,0.00032900,0.06090000,0.00003480,0.00000000
SHS160X160X12.5,56.60,0.1600,0.1600,0.0125,0.00721000,0.00002580,0.00032200,0.00039500,0.05980000,0.00002580,0.00032200,0.00039500,0.05980000,0.00004160,0.00000000
SHS160X160X14.2,63.30,0.1600,0.1600,0.0142,0.00807000,0.00002810,0.00035100,0.00043600,0.05900000,0.00002810,0.00035100,0.00043600,0.05900000,0.00004580,0.00000000
SHS160X160X16,70.20,0.1600,0.1600,0.0160,0.00894000,0.00003030,0.00037900,0.00047600,0.05820000,0.00003030,0.00037900,0.00047600,0.05820000,0.00004990,0.00000000
SHS180X180X5,27.30,0.1800,0.1800,0.0050,0.00347000,0.00001770,0.00019600,0.00022700,0.07130000,0.00001770,0.00019600,0.00022700,0.07130000,0.00002720,0.00000000
SHS180X180X6.3,34.00,0.1800,0.1800,0.0063,0.00433000,0.00002170,0.00024100,0.00028100,0.07070000,0.00002170,0.00024100,0.00028100,0.07070000,0.00003360,0.00000000
SHS180X180X7.1,38.10,0.1800,0.1800,0.0071,0.00486000,0.00002400,0.00026700,0.00031400,0.07040000,0.00002400,0.00026700,0.00031400,0.07040000,0.00003740,0.00000000
SHS180X180X8,42.70,0.1800,0.1800,0.0080,0.00544000,0.00002660,0.00029600,0.00034900,0.07000000,0.00002660,0.00029600,0.00034900,0.07000000,0.00004160,0.00000000
SHS180X180X8.8,46.70,0.1800,0.1800,0.0088,0.00594000,0.00002880,0.00032000,0.00037900,0.06960000,0.00002880,0.00032000,0.00037900,0.06960000,0.00004520,0.00000000
SHS180X180X10,52.50,0.1800,0.1800,0.0100,0.00669000,0.00003190,0.00035500,0.00042400,0.06910000,0.00003190,0.00035500,0.00042400,0.06910000,0.00005050,0.00000000
SHS180X180X12.5,64.40,0.1800,0.1800,0.0125,0.00821000,0.00003790,0.00042100,0.00051100,0.06800000,0.00003790,0.00042100,0.00051100,0.06800000,0.00006070,0.00000000
SHS180X180X14.2,72.20,0.1800,0.1800,0.0142,0.00920000,0.00004150,0.00046200,0.00056600,0.06720000,0.00004150,0.00046200,0.00056600,0.06720000,0.00006710,0.00000000
SHS180X180X16,80.20,0.1800,0.1800,0.0160,0.01020000,0.00004500,0.00050000,0.00062100,0.06640000,0.00004500,0.00050000,0.00062100,0.06640000,0.00007340,0.00000000
SHS200X200X5,30.40,0.2000,0.2000,0.0050,0.00387000,0.00002450,0.00024500,0.00028300,0.07950000,0.00002450,0.00024500,0.00028300,0.07950000,0.00003760,0.00000000
SHS200X200X6.3,38.00,0.2000,0.2000,0.0063,0.00484000,0.00003010,0.00030100,0.00035000,0.07890000,0.00003010,0.00030100,0.00035000,0.07890000,0.00004650,0.00000000
SHS200X200X7.1,42.60,0.2000,0.2000,0.0071,0.00542000,0.00003350,0.00033500,0.00039100,0.07850000,0.00003350,0.00033500,0.00039100,0.07850000,0.00005190,0.00000000
SHS200X200X8,47.70,0.2000,0.2000,0.0080,0.00608000,0.00003710,0.00037100,0.00043600,0.07810000,0.00003710,0.00037100,0.00043600,0.07810000,0.00005780,0.00000000
SHS200X200X8.8,52.20,0.2000,0.2000,0.0088,0.00665000,0.00004020,0.00040200,0.00047400,0.07780000,0.00004020,0.00040200,0.00047400,0.07780000,0.00006290,0.00000000
SHS200X200X10,58.80,0.2000,0.2000,0.0100,0.00749000,0.00004470,0.00044700,0.00053100,0.07720000,0.00004470,0.00044700,0.00053100,0.07720000,0.00007030,0.00000000
SHS200X200X12.5,72.30,0.2000,0.2000,0.0125,0.00921000,0.00005340,0.00053400,0.00064300,0.07610000,0.00005340,0.00053400,0.00064300,0.07610000,0.00008490,0.00000000
SHS200X200X14.2,81.10,0.2000,0.2000,0.0142,0.01030000,0.00005870,0.00058700,0.00071400,0.07540000,0.00005870,0.00058700,0.00071400,0.07540000,0.00009420,0.00000000
SHS200X200X16,90.30,0.2000,0.2000,0.0160,0.01150000,0.00006390,0.00063900,0.00078500,0.07460000,0.00006390,0.00063900,0.00078500,0.07460000,0.00010300,0.00000000
SHS250X250X5,38.30,0.2500,0.2500,0.0050,0.00487000,0.00004860,0.00038900,0.00044700,0.09990000,0.00004860,0.00038900,0.00044700,0.09990000,0.00007430,0.00000000
SHS250X250X6.3,47.90,0.2500,0.2500,0.0063,0.00610000,0.00006010,0.00048100,0.00055600,0.09930000,0.00006010,0.00048100,0.00055600,0.09930000,0.00009240,0.00000000
SHS250X250X7.1,53.70,0.2500,0.2500,0.0071,0.00684000,0.00006700,0.00053600,0.00062200,0.09900000,0.00006700,0.00053600,0.00062200,0.09900000,0.00010300,0.00000000
SHS250X250X8,60.30,0.2500,0.2500,0.0080,0.00768000,0.00007460,0.00059600,0.00069400,0.09860000,0.00007460,0.00059600,0.00069400,0.09860000,0.00011500,0.00000000
SHS250X250X8.8,66.00,0.2500,0.2500,0.0088,0.00841000,0.00008110,0.00064900,0.00075800,0.09820000,0.00008110,0.00064900,0.00075800,0.09820000,0.00012600,0.00000000
SHS250X250X10,74.50,0.2500,0.2500,0.0100,0.00949000,0.00009060,0.00072400,0.00085100,0.09770000,0.00009060,0.00072400,0.00085100,0.09770000,0.00014100,0.00000000
SHS250X250X12.5,91.90,0.2500,0.2500,0.0125,0.01170000,0.00010900,0.00087300,0.00104000,0.09660000,0.00010900,0.00087300,0.00104000,0.09660000,0.00017200,0.00000000
SHS250X250X14.2,103.00,0.2500,0.2500,0.0142,0.01320000,0.00012100,0.00096700,0.00116000,0.09580000,0.00012100,0.00096700,0.00116000,0.09580000,0.00019100,0.00000000
SHS250X250X16,115.00,0.2500,0.2500,0.0160,0.01470000,0.00013300,0.00106000,0.00128000,0.09500000,0.00013300,0.00106000,0.00128000,0.09500000,0.00021100,0.00000000
SHS260X260X6.3,49.90,0.2600,0.2600,0.0063,0.00635000,0.00006790,0.00052200,0.00060300,0.10300000,0.00006790,0.00052200,0.00060300,0.10300000,0.00010400,0.00000000
SHS260X260X7.1,56.00,0.2600,0.2600,0.0071,0.00713000,0.00007570,0.00058200,0.00067400,0.10300000,0.00007570,0.00058200,0.00067400,0.10300000,0.00011600,0.00000000
SHS260X260X8,62.80,0.2600,0.2600,0.0080,0.00800000,0.00008420,0.00064800,0.00075300,0.10300000,0.00008420,0.00064800,0.00075300,0.10300000,0.00013000,0.00000000
SHS260X260X8.8,68.80,0.2600,0.2600,0.0088,0.00876000,0.00009160,0.00070500,0.00082200,0.10200000,0.00009160,0.00070500,0.00082200,0.10200000,0.00014200,0.00000000
SHS260X260X10,77.70,0.2600,0.2600,0.0100,0.00989000,0.00010200,0.00078800,0.00092400,0.10200000,0.00010200,0.00078800,0.00092400,0.10200000,0.00015900,0.00000000
SHS260X260X12.5,95.80,0.2600,0.2600,0.0125,0.01220000,0.00012400,0.00095100,0.00113000,0.10100000,0.00012400,0.00095100,0.00113000,0.10100000,0.00019400,0.00000000
SHS260X260X14.2,108.00,0.2600,0.2600,0.0142,0.01370000,0.00013700,0.00106000,0.00126000,0.09990000,0.00013700,0.00106000,0.00126000,0.09990000,0.00021700,0.00000000
SHS260X260X16,120.00,0.2600,0.2600,0.0160,0.01530000,0.00015100,0.00116000,0.00139000,0.09910000,0.00015100,0.00116000,0.00139000,0.09910000,0.00023900,0.00000000
SHS300X300X6.3,57.80,0.3000,0.3000,0.0063,0.00736000,0.00010500,0.00070300,0.00080900,0.12000000,0.00010500,0.00070300,0.00080900,0.12000000,0.00016100,0.00000000
SHS300X300X7.1,64.90,0.3000,0.3000,0.0071,0.00826000,0.00011800,0.00078500,0.00090600,0.11900000,0.00011800,0.00078500,0.00090600,0.11900000,0.00018100,0.00000000
SHS300X300X8,72.80,0.3000,0.3000,0.0080,0.00928000,0.00013100,0.00087500,0.00101000,0.11900000,0.00013100,0.00087500,0.00101000,0.11900000,0.00020200,0.00000000
SHS300X300X8.8,79.80,0.3000,0.3000,0.0088,0.01020000,0.00014300,0.00095400,0.00111000,0.11900000,0.00014300,0.00095400,0.00111000,0.11900000,0.00022100,0.00000000
SHS300X300X10,90.20,0.3000,0.3000,0.0100,0.01150000,0.00016000,0.00107000,0.00125000,0.11800000,0.00016000,0.00107000,0.00125000,0.11800000,0.00024800,0.00000000
SHS300X300X12.5,112.00,0.3000,0.3000,0.0125,0.01420000,0.00019400,0.00130000,0.00153000,0.11700000,0.00019400,0.00130000,0.00153000,0.11700000,0.00030300,0.00000000
SHS300X300X14.2,126.00,0.3000,0.3000,0.0142,0.01600000,0.00021600,0.00144000,0.00171000,0.11600000,0.00021600,0.00144000,0.00171000,0.11600000,0.00033900,0.00000000
SHS300X300X16,141.00,0.3000,0.3000,0.0160,0.01790000,0.00023900,0.00159000,0.00190000,0.11500000,0.00023900,0.00159000,0.00190000,0.11500000,0.00037600,0.00000000
SHS350X350X8,85.40,0.3500,0.3500,0.0080,0.01090000,0.00021100,0.00121000,0.00139000,0.13900000,0.00021100,0.00121000,0.00139000,0.13900000,0.00032400,0.00000000
SHS350X350X8.8,93.60,0.3500,0.3500,0.0088,0.01190000,0.00023100,0.00132000,0.00152000,0.13900000,0.00023100,0.00132000,0.00152000,0.13900000,0.00035400,0.00000000
SHS350X350X10,106.00,0.3500,0.3500,0.0100,0.01350000,0.00025900,0.00148000,0.00172000,0.13900000,0.00025900,0.00148000,0.00172000,0.13900000,0.00039900,0.00000000
SHS350X350X12.5,131.00,0.3500,0.3500,0.0125,0.01670000,0.00031500,0.00180000,0.00211000,0.13700000,0.00031500,0.00180000,0.00211000,0.13700000,0.00048900,0.00000000
SHS350X350X14.2,148.00,0.3500,0.3500,0.0142,0.01890000,0.00035200,0.00201000,0.00236000,0.13700000,0.00035200,0.00201000,0.00236000,0.13700000,0.00054900,0.00000000
SHS350X350X16,166.00,0.3500,0.3500,0.0160,0.02110000,0.00038900,0.00223000,0.00263000,0.13600000,0.00038900,0.00223000,0.00263000,0.13600000,0.00061000,0.00000000
SHS400X400X8,97.90,0.4000,0.4000,0.0080,0.01250000,0.00031900,0.00159000,0.00183000,0.16000000,0.00031900,0.00159000,0.00183000,0.16000000,0.00048700,0.00000000
SHS400X400X8.8,107.00,0.4000,0.4000,0.0088,0.01370000,0.00034800,0.00174000,0.00200000,0.15900000,0.00034800,0.00174000,0.00200000,0.15900000,0.00053300,0.00000000
SHS400X400X10,122.00,0.4000,0.4000,0.0100,0.01550000,0.00039100,0.00196000,0.00226000,0.15900000,0.00039100,0.00196000,0.00226000,0.15900000,0.00060100,0.00000000
SHS400X400X12.5,151.00,0.4000,0.4000,0.0125,0.01920000,0.00047800,0.00239000,0.00278000,0.15800000,0.00047800,0.00239000,0.00278000,0.15800000,0.00073900,0.00000000
SHS400X400X14.2,170.00,0.4000,0.4000,0.0142,0.02170000,0.00053500,0.00268000,0.00313000,0.15700000,0.00053500,0.00268000,0.00313000,0.15700000,0.00083000,0.00000000
SHS400X400X16,191.00,0.4000,0.4000,0.0160,0.02430000,0.00059300,0.00297000,0.00348000,0.15600000,0.00059300,0.00297000,0.00348000,0.15600000,0.00092400,0.00000000
