UB610X305X149,149.20,0.6124,0.3048,0.0118,0.0197,0.0165,0.01900000,0.00125876,0.00411100,0.00459400,0.25700000,0.00009308,0.00061100,0.00093700,0.07000000,0.00000200,0.00000817
UB610X229X140,139.90,0.6172,0.2302,0.0131,0.0221,0.0127,0.01780000,0.00111777,0.00362200,0.00414200,0.25000000,0.00004505,0.00039100,0.00061100,0.05030000,0.00000216,0.00000399
UB610X229X125,125.10,0.6122,0.2290,0.0119,0.0196,0.0127,0.01590000,0.00098610,0.00322100,0.00367600,0.24900000,0.00003932,0.00034300,0.00053500,0.04970000,0.00000154,0.00000345
UB610X229X113,113.00,0.6076,0.2282,0.0111,0.0173,0.0127,0.01440000,0.00087318,0.00287400,0.00328100,0.24600000,0.00003434,0.00030100,0.00046900,0.04880000,0.00000111,0.00000299
UB610X229X101,101.20,0.6026,0.2276,0.0105,0.0148,0.0127,0.01290000,0.00075780,0.00251500,0.00288100,0.24200000,0.00002915,0.00025600,0.00040000,0.04750000,0.00000077,0.00000252
UB610X178X100,100.30,0.6074,0.1792,0.0113,0.0172,0.0127,0.01280000,0.00072528,0.00238800,0.00278600,0.23800000,0.00001658,0.00018500,0.00029600,0.03600000,0.00000095,0.00000144
UB610X178X92,92.20,0.6030,0.1788,0.0109,0.0150,0.0127,0.01170000,0.00064577,0.00214200,0.00251100,0.23400000,0.00001436,0.00016100,0.00025800,0.03500000,0.00000071,0.00000124
UB610X178X82,81.80,0.5986,0.1779,0.0100,0.0128,0.0127,0.01040000,0.00055869,0.00186700,0.00219400,0.23200000,0.00001207,0.00013600,0.00021800,0.03400000,0.00000049,0.00000104
UB533X312X272,273.30,0.5771,0.3202,0.0211,0.0376,0.0127,0.03480000,0.00198578,0.00688200,0.00785900,0.23900000,0.00020615,0.00128800,0.00198500,0.07700000,0.00001288,0.00001500
UB533X312X219,218.80,0.5603,0.3174,0.0183,0.0292,0.0127,0.02790000,0.00150976,0.00538900,0.00610900,0.23300000,0.00015589,0.00098200,0.00151400,0.07480000,0.00000642,0.00001100
UB533X312X182,181.50,0.5507,0.3145,0.0152,0.0244,0.0127,0.02310000,0.00123222,0.00447500,0.00503000,0.23100000,0.00012667,0.00080600,0.00123700,0.07400000,0.00000373,0.00000877
UB533X312X150,150.60,0.5425,0.3120,0.0127,0.0203,0.0127,0.01920000,0.00100633,0.00371000,0.00414200,0.22900000,0.00010285,0.00065900,0.00100900,0.07320000,0.00000216,0.00000701
UB533X210X138,138.30,0.5491,0.2139,0.0147,0.0236,0.0127,0.01760000,0.00086088,0.00313600,0.00361300,0.22100000,0.00003864,0.00036100,0.00056800,0.04680000,0.00000250,0.00000267
UB533X210X122,122.00,0.5445,0.2119,0.0127,0.0213,0.0127,0.01550000,0.00076043,0.00279300,0.00319600,0.22100000,0.00003388,0.00032000,0.00050000,0.04670000,0.00000178,0.00000232
UB533X210X109,109.00,0.5395,0.2108,0.0116,0.0188,0.0127,0.01390000,0.00066822,0.00247700,0.00282900,0.21900000,0.00002943,0.00027900,0.00043600,0.04600000,0.00000126,0.00000199
UB533X210X101,101.00,0.5367,0.2100,0.0108,0.0174,0.0127,0.01290000,0.00061519,0.00229200,0.00261200,0.21900000,0.00002692,0.00025600,0.00039900,0.04570000,0.00000101,0.00000181
